Height
8.0
5.0
6.0
5.0
2.5
5.0
2.5
3.5
2.5
2.5
7.0
7.0
6.0
4.0
8.0
8.0
7.0
6.5
4.0
5.0
8.0
4.0
4.0
8.0
5.0
6.0
4.0
5.0
4.5
5.0
4.5
4.5
4.5
5.0
5.0
4.5
5.0
2.5
4.5
5.0
5.0
4.5
4.5
4.5
4.5
4.5
4.5
4.5
4.5
4.5
4.5
5.0
4.5
4.5
4.5
4.5
5.0
5.0
6.0
5.0
4.5
5.0
5.0
6.0
5.0
6.0
3.5
3.5
4.5
4.5
4.5
4.5
4.5
4.5
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
5.0
5.0
5.0
5.0
4.5
5.0
5.0
4.5
4.5
4.5
4.5
4.5
5.0
4.5
4.5
4.5
4.5
4.5
4.5
4.5
4.5
4.5
5.0
5.0
5.0
6.0
4.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
6.0
6.0
8.0
8.0
7.0
8.0
7.0
4.0
4.0
5.0
5.0
4.0
5.0
4.0
4.0
4.0
6.0
4.5
4.5
5.0
6.0
4.0
4.0
5.0
3.5
4.0
4.0
5.0
4.0
5.0
5.0
6.0
6.0
8.0
4.0
5.0
5.0
5.0
4.5
4.5
5.0
5.0
4.5
4.5
5.0
5.0
7.0
7.0
7.0
7.0
5.0
8.0
13.0
12.0
11.0
6.0
12.0
11.0
12.0
11.0
12.0
8.0
4.0
6.0
6.0
10.0
12.0
12.0
8.0
8.0
11.0
11.0
11.0
10.0
12.0
11.0
7.0
10.0
10.0
7.0
7.0
7.0
6.0
6.0
6.0
7.0
7.0
8.0
4.0
6.0
5.0
6.0
2.5
4.5
4.0
4.0
6.5
4.0
5.5
5.5
4.0
4.0
6.0
5.5
4.0
4.0
4.0
5.0
5.0
4.0
4.0
6.0
4.0
6.0
7.0
6.0
5.0
7.0
6.0
6.0
3.5
3.5
5.0
3.5
4.0
5.0
5.0
5.0
7.0
7.0
7.0
6.0
6.0
5.0
8.0
6.5
7.0
8.0
8.0
8.0
8.0
7.0
6.0
7.0
6.0
7.0
6.5
6.0
4.0
4.0
5.0
5.0
6.0
6.0
5.0
6.0
6.0
7.0
7.0
7.0
4.0
6.0
5.0
5.0
6.0
6.0
6.0
6.0
6.0
6.0
7.0
7.0
7.0
6.0
7.0
7.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
5.0
5.0
6.0
5.0
5.0
5.0
6.0
6.0
6.0
2.0
6.0
6.0
4.0
4.0
4.0
4.0
6.0
6.0
8.0
8.0
6.0
6.0
7.0
6.0
6.0
7.0
7.0
6.0
6.0
6.0
12.0
12.0
12.0
12.0
12.0
12.0
18.0
18.0
18.0
18.0
18.0
18.0
18.0
18.0
18.0
18.0
18.0
18.0
18.0
6.0
6.0
6.0
6.0
5.0
4.0
3.0
6.0
6.0
5.0
5.0
6.0
5.0
5.0
5.0
6.0
6.0
5.0
5.0
5.0
5.0
5.0
6.0
6.0
3.5
3.5
3.5
3.5
3.5
3.5
3.5
3.5
3.5
3.5
3.5
3.5
2.0
2.0
4.0
3.5
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
9.0
4.0
5.0
5.0
2.0
5.0
5.0
5.0
4.0
3.0
6.0
6.0
6.0
6.0
5.0
6.0
5.0
6.0
6.0
4.0
6.0
6.0
6.0
4.0
3.5
5.0
8.0
5.0
4.0
4.0
4.0
6.0
6.0
7.0
5.0
5.0
7.5
7.5
5.0
5.0
5.0
5.0
4.0
4.0
4.0
4.0
5.0
5.0
5.0
4.0
4.0
5.0
5.0
5.0
4.0
5.0
5.0
5.0
5.0
4.5
5.0
4.0
5.0
5.0
5.0
6.0
4.0
5.0
6.0
6.0
4.0
6.0
6.0
6.0
6.0
6.0
5.0
5.0
5.0
5.0
4.0
4.0
5.0
5.0
10.0
7.0
8.0
8.0
6.0
10.0
10.0
12.0
8.0
8.0
8.0
8.0
8.0
8.0
6.0
6.0
6.0
6.0
5.0
5.0
5.0
5.0
5.0
5.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
4.0
6.0
4.0
4.0
6.0
4.0
5.0
4.0
4.0
6.0
6.0
4.0
4.0
6.0
3.5
4.0
5.0
5.0
5.0
4.0
2.5
6.0
6.0
4.0
6.0
4.0
5.0
4.0
5.0
8.0
6.0
3.5
2.5
2.5
5.0
4.0
4.0
3.0
4.0
3.0
4.0
3.0
3.0
4.0
2.5
4.0
3.0
6.0
5.0
6.0
6.0
5.0
6.0
4.0
6.0
6.0
6.0
6.0
6.0
6.0
5.0
5.0
5.0
5.0
5.0
6.0
6.0
6.0
6.0
6.0
5.0
6.0
6.0
5.0
6.0
5.0
6.0
5.0
6.0
5.0
5.0
5.0
6.0
6.0
6.0
4.0
6.0
6.0
6.0
6.0
5.0
5.0
5.0
5.0
6.0
4.5
5.0
4.5
5.0
5.0
5.0
5.0
6.0
6.0
6.0
6.0
6.0
6.0
12.0
5.0
5.0
5.0
5.0
5.0
6.0
7.0
5.0
5.0
5.0
5.0
5.0
5.0
4.0
5.0
4.0
5.0
5.0
5.0
5.0
4.0
5.0
4.0
4.0
4.0
3.0
5.0
3.0
5.0
5.0
5.0
5.0
5.0
5.0
4.0
3.0
4.0
4.0
4.0
4.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
4.0
5.0
5.0
5.0
4.0
4.0
4.0
5.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
2.0
2.0
2.0
2.0
4.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
4.0
4.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
4.0
4.0
8.0
6.0
6.0
6.0
4.0
4.0
4.0
5.0
4.0
5.0
15.0
15.0
10.0
4.0
4.0
5.0
5.0
4.0
5.0
2.5
5.0
6.0
5.0
5.0
4.0
5.0
5.0
5.0
3.0
4.5
10.0
18.0
10.0
10.0
15.0
17.0
21.0
21.0
24.0
11.0
7.0
18.0
12.0
24.0
21.0
15.0
15.0
15.0
23.0
9.0
14.0
7.0
10.0
9.0
22.0
23.0
13.0
18.0
14.0
11.0
13.0
14.0
7.0
7.0
7.0
16.0
19.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
5.0
5.0
6.0
6.0
7.0
10.0
9.0
8.0
12.0
9.0
6.0
6.0
6.0
9.0
8.0
10.0
10.0
10.0
10.0
10.0
8.0
8.0
7.0
20.0
8.0
8.0
8.0
6.0
6.0
5.0
5.0
6.0
5.0
5.0
6.0
6.0
5.0
6.0
5.0
5.0
6.0
6.0
6.0
5.0
6.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
4.0
5.0
5.0
6.0
6.0
6.0
5.0
5.0
6.0
6.0
6.0
6.0
22.0
24.0
10.0
15.0
10.7
17.2
5.0
8.0
8.0
8.0
7.0
12.5
13.0
12.0
13.0
10.8
3.5
4.0
4.0
5.0
6.2
3.0
5.0
5.0
3.0
6.0
6.0
5.5
7.0
5.5
3.0
3.0
4.0
5.5
6.0
5.5
10.0
3.0
4.0
8.0
8.0
7.5
5.0
5.0
5.0
3.5
10.0
4.0
8.0
10.0
8.0
20.0
20.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
4.0
4.5
5.0
4.0
5.0
5.0
5.0
5.0
15.0
16.0
3.0
3.0
3.0
20.0
20.0
6.0
11.0
25.0
10.0
9.0
10.0
8.0
7.0
7.0
10.0
12.0
10.0
12.0
6.0
16.0
21.0
21.0
23.0
9.0
6.0
23.0
14.0
14.0
6.0
12.0
15.0
15.0
18.0
16.0
15.0
18.0
25.0
10.0
25.0
20.0
12.0
8.0
20.0
20.0
20.0
20.0
10.0
10.0
14.0
28.0
30.0
8.0
16.0
15.0
6.0
6.0
8.0
15.0
8.0
25.0
6.0
6.0
14.0
12.0
5.0
3.5
5.0
18.0
4.0
4.0
5.0
4.0
6.0
5.0
10.0
8.0
6.0
6.0
10.0
7.0
28.0
26.0
24.0
19.0
5.0
3.0
3.0
3.0
3.0
4.0
3.0
2.0
2.0
3.0
6.0
3.0
4.0
3.0
10.0
11.0
11.0
8.0
7.0
7.0
8.0
6.0
8.0
6.0
12.0
4.0
3.0
12.0
10.0
10.0
7.0
12.0
10.0
14.0
14.0
7.0
8.0
8.0
6.0
20.0
18.0
25.0
8.0
8.0
8.0
8.0
8.0
7.0
4.0
3.0
4.0
8.0
8.0
8.0
8.0
8.0
22.0
12.0
8.0
12.0
20.0
20.0
8.0
8.0
8.0
5.0
5.0
5.0
5.0
15.0
10.0
20.0
5.0
20.0
16.0
16.0
8.0
6.0
12.0
12.0
7.0
8.0
10.0
8.0
9.0
12.0
12.0
9.0
14.0
6.0
12.0
8.0
7.0
8.0
8.0
8.0
6.0
5.0
5.0
5.0
5.0
5.0
6.0
5.0
5.0
7.0
7.0
7.0
7.0
6.0
7.0
7.0
3.5
3.5
12.4
12.4
12.0
12.0
12.0
6.0
12.0
15.0
18.0
18.0
10.0
10.0
22.0
20.0
18.0
3.5
5.0
6.0
6.0
4.0
4.0
4.0
6.0
7.0
3.5
5.0
14.5
16.0
16.0
4.0
4.0
3.5
6.0
5.0
3.0
6.0
3.5
4.5
3.5
6.0
7.0
8.0
7.0
8.0
10.0
6.0
6.0
6.0
6.0
3.5
6.0
6.0
6.0
8.0
11.0
9.0
11.0
6.0
6.0
13.0
6.0
6.0
5.0
6.0
5.0
9.0
13.0
12.0
5.0
9.0
14.0
10.0
18.6
14.0
10.0
8.0
12.0
12.0
12.0
12.0
5.0
8.0
5.0
4.0
10.0
10.0
10.0
10.0
6.0
7.0
7.0
5.0
16.0
17.0
15.0
14.0
11.0
7.0
6.0
16.0
13.0
16.0
12.0
4.3
5.0
5.2
5.2
8.3
8.0
10.0
6.7
6.7
10.7
10.7
12.0
12.0
22.0
12.0
10.0
9.0
11.0
5.2
8.3
4.5
4.5
6.7
6.7
5.2
5.2
5.2
4.0
4.0
8.0
8.3
20.0
4.0
3.0
4.0
10.0
7.0
8.0
8.0
7.0
8.0
18.6
18.6
18.6
18.6
18.6
8.3
8.3
6.7
5.2
6.7
6.7
6.7
6.7
6.7
6.7
6.7
5.2
5.2
5.2
6.7
6.7
6.7
6.7
6.7
6.7
6.7
6.7
6.7
6.7
6.7
6.7
13.0
8.0
11.0
12.0
14.0
9.0
9.0
10.0
23.0
6.0
17.0
10.0
5.0
10.0
10.0
16.0
8.0
16.0
4.5
21.0
12.0
12.0
12.0
11.0
6.9
6.9
5.2
5.2
6.9
10.0
10.0
3.5
4.5
5.0
5.2
5.2
6.0
13.0
18.6
10.0
6.0
8.0
8.0
8.4
8.4
7.6
8.4
8.3
8.3
8.3
8.3
8.3
7.6
4.0
4.0
4.0
4.0
11.0
10.0
11.0
6.0
11.0
7.0
4.0
3.5
4.0
10.8
10.8
6.0
8.7
8.7
7.6
7.6
11.0
12.0
8.0
7.0
7.0
7.0
7.0
6.0
8.3
5.0
6.0
8.3
4.0
10.0
7.0
7.0
5.0
5.2
5.2
10.0
10.3
8.3
8.3
8.3
5.5
8.3
8.3
8.3
8.0
9.0
9.0
12.2
12.2
12.2
12.2
10.0
8.0
12.0
10.0
5.0
3.5
9.0
8.0
5.0
4.0
8.0
6.0
12.0
12.0
7.0
9.0
12.0
10.0
8.0
9.0
4.0
12.0
8.0
12.0
12.0
10.0
6.0
12.0
6.0
4.0
6.0
6.0
10.0
6.0
6.0
6.0
6.0
6.0
6.0
25.0
25.0
25.0
20.0
25.0
20.0
15.0
20.0
12.0
22.0
20.0
22.0
23.0
22.0
22.0
16.0
12.0
16.0
12.0
17.0
14.0
15.0
25.0
9.0
3.0
6.0
7.0
8.0
8.0
8.0
8.0
7.0
13.0
16.0
9.0
13.0
3.5
8.0
8.0
8.0
8.0
8.0
8.0
8.5
10.0
14.0
12.0
15.0
15.0
15.0
20.0
6.0
6.0
14.0
14.0
14.0
14.0
6.0
6.0
4.0
12.0
15.0
12.0
12.0
12.0
5.0
8.0
7.0
6.0
6.0
6.0
3.0
6.0
3.5
3.5
9.0
3.5
3.5
6.0
6.0
5.0
5.0
10.0
8.0
12.0
6.0
15.0
15.0
10.0
15.0
15.0
9.0
11.0
9.0
24.0
22.0
16.0
28.0
25.0
25.0
24.0
24.0
30.0
23.0
21.0
25.0
10.0
12.0
7.0
11.0
10.0
10.0
16.0
21.0
17.0
16.0
14.0
9.0
10.0
11.0
11.0
18.0
16.0
23.0
14.0
26.0
12.0
18.0
25.0
11.0
9.0
11.0
11.0
12.0
12.0
7.0
7.0
27.0
28.0
24.0
25.0
24.0
20.0
26.0
6.0
7.0
7.0
7.0
8.0
6.0
7.0
6.0
10.0
10.0
5.0
6.0
3.5
5.0
5.0
4.0
4.0
10.0
14.0
15.0
6.0
4.0
6.0
6.0
4.0
8.0
20.0
18.0
16.0
18.0
20.0
10.0
18.0
18.0
25.0
15.0
8.0
20.0
20.0
20.0
25.0
8.0
6.0
8.0
6.0
30.0
12.0
15.0
12.0
5.0
12.0
12.0
6.0
6.0
6.0
7.0
6.0
8.6
4.0
6.0
6.0
6.0
3.0
6.0
20.0
18.0
8.0
7.0
5.0
6.0
4.0
6.0
4.0
4.0
6.0
2.5
3.5
12.0
12.0
12.0
17.0
15.0
8.0
17.0
12.0
18.0
15.0
9.0
18.0
17.0
9.0
9.0
4.0
18.0
18.9
20.6
11.0
4.0
6.7
15.0
10.0
12.0
8.0
7.0
16.0
10.0
20.0
8.0
12.0
18.0
9.0
12.0
6.0
8.0
6.0
7.0
8.0
14.0
6.0
8.0
8.0
4.0
4.0
5.0
4.0
10.0
6.0
4.0
4.0
4.0
10.0
10.0
12.0
12.0
18.0
20.0
12.0
12.0
6.0
6.0
6.0
10.0
10.0
12.0
20.0
7.0
14.0
9.0
3.5
15.0
15.0
12.0
25.0
26.0
26.0
25.0
20.0
20.0
21.0
25.0
24.0
22.0
4.0
10.0
10.0
9.0
3.0
6.0
5.0
12.0
6.0
6.0
6.0
6.0
6.0
4.0
5.0
6.0
5.0
7.0
8.0
6.0
7.0
6.7
6.7
6.7
6.7
6.7
6.0
6.0
6.0
7.5
8.0
12.0
10.0
8.0
9.8
10.0
10.0
6.5
6.5
10.0
5.0
25.0
5.0
4.0
6.0
13.0
14.0
12.5
5.0
4.0
4.0
4.0
6.7
6.7
6.7
6.7
6.7
6.7
6.7
6.7
6.7
6.0
6.0
6.0
7.0
10.0
6.0
8.0
10.0
10.0
10.0
6.7
6.7
6.7
6.7
10.7
12.4
12.4
10.7
10.7
6.0
8.0
6.0
4.0
13.0
3.5
4.0
4.0
3.0
4.0
3.0
3.0
3.0
3.0
3.5
3.5
4.0
9.0
6.0
5.0
4.0
3.5
4.0
4.0
3.0
6.0
5.0
5.0
5.0
3.5
5.0
4.5
6.0
2.5
4.0
4.0
4.0
4.0
4.0
4.0
4.0
3.5
4.0
4.5
4.0
5.0
2.5
2.5
2.5
2.5
2.5
4.0
6.0
5.0
5.0
9.0
6.0
5.0
6.0
5.0
4.0
7.0
4.5
5.0
4.0
5.0
5.0
5.0
5.0
6.0
6.0
6.0
4.0
6.0
6.0
6.0
5.0
6.0
6.0
3.5
6.0
6.0
22.0
20.0
7.0
6.0
8.0
4.5
10.0
7.0
8.0
20.0
20.0
11.0
12.0
12.0
8.0
8.0
14.0
13.0
8.0
24.0
25.0
20.0
6.0
9.0
11.0
5.0
9.0
2.0
11.0
6.0
5.0
3.5
4.0
3.5
6.0
5.2
5.2
7.0
8.0
13.0
13.0
8.0
8.7
7.0
9.0
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
6.9
4.0
3.5
15.0
8.0
7.0
7.0
21.5
25.0
12.0
12.0
10.0
15.0
8.0
12.0
22.0
20.0
7.0
25.0
7.0
20.0
5.0
6.0
8.0
1.5
4.0
8.0
6.0
10.0
10.0
10.0
10.0
10.0
14.0
12.0
10.0
12.0
14.0
13.0
9.0
6.7
6.7
6.7
6.7
6.7
6.7
6.7
6.7
8.0
5.2
5.2
8.3
8.3
6.7
6.0
12.0
12.0
8.0
7.0
12.0
12.0
8.0
12.0
8.0
9.0
8.0
8.0
8.0
6.0
6.0
9.0
5.0
8.0
10.0
12.0
6.0
9.0
12.0
7.0
8.0
7.0
12.0
12.0
12.0
12.0
7.0
5.0
12.0
12.0
7.0
12.0
9.0
6.0
9.0
6.0
7.0
6.0
12.0
7.0
12.0
12.0
12.0
12.0
10.0
6.0
12.0
4.0
12.0
12.0
10.0
12.0
12.0
12.0
10.0
3.0
6.0
10.0
9.0
10.0
25.0
9.0
10.0
8.0
9.0
8.0
9.0
9.0
9.0
10.0
7.0
10.0
12.0
25.0
6.0
6.0
7.0
6.0
10.0
6.0
7.0
6.0
7.0
9.0
10.0
11.0
11.0
12.0
10.0
12.0
11.0
12.0
11.0
10.0
10.0
17.0
26.0
26.0
27.0
4.0
6.7
6.7
13.0
4.5
6.0
6.0
7.0
4.0
6.9
8.0
12.0
5.2
7.0
4.0
5.0
6.0
4.0
6.0
6.0
6.0
3.5
3.5
4.0
8.0
12.0
5.0
6.0
6.0
6.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
6.0
6.0
8.0
6.0
10.0
9.0
8.0
7.0
6.0
6.0
4.0
4.0
4.0
5.0
7.0
7.0
5.0
6.0
9.0
8.0
8.0
7.5
7.0
6.0
7.0
6.0
6.0
6.0
5.0
5.0
4.5
4.5
3.0
5.0
9.0
8.0
6.0
2.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
5.0
4.0
5.0
5.0
3.0
6.0
5.0
4.0
4.0
3.5
3.5
12.0
11.0
11.0
4.0
12.0
10.0
10.0
6.0
5.0
3.5
3.5
7.0
7.0
9.0
4.0
4.0
9.0
7.0
7.0
7.0
7.0
7.0
7.0
7.0
7.0
7.0
7.0
7.0
7.0
6.0
4.0
4.0
5.0
7.0
7.0
6.9
6.9
6.9
6.9
6.9
7.6
11.0
10.0
7.0
10.3
10.3
10.3
10.3
8.4
8.4
8.4
8.4
8.4
8.4
8.4
8.4
8.4
9.0
12.0
9.5
10.0
9.0
10.0
9.5
13.7
13.7
13.7
13.7
13.7
13.7
13.7
13.7
12.0
6.0
14.0
14.0
17.0
14.0
11.0
13.0
6.0
6.0
8.0
14.0
8.0
12.0
12.0
12.0
10.5
6.0
6.0
6.0
8.3
10.0
12.0
12.0
14.0
14.0
14.0
8.3
12.0
12.0
14.0
10.0
12.0
14.0
10.0
13.0
14.0
13.0
7.0
14.0
7.0
8.0
6.2
11.0
12.0
6.2
17.1
20.0
12.0
17.1
14.0
20.0
20.0
20.0
15.0
14.0
18.9
23.0
18.9
18.9
18.9
18.9
18.9
18.9
18.9
18.9
18.9
18.9
18.9
13.0
18.9
26.0
18.9
24.0
18.0
18.0
18.9
18.9
18.9
18.9
18.9
21.0
18.9
18.9
18.9
18.9
18.9
18.9
18.9
18.9
22.0
14.0
22.0
14.0
14.0
14.0
14.0
20.0
18.9
14.0
20.0
20.0
20.0
18.0
17.0
13.0
20.0
22.0
18.9
18.9
18.9
18.9
18.9
18.9
18.9
18.0
18.0
18.0
15.0
18.0
18.6
20.6
20.6
20.6
20.6
20.6
20.6
20.6
20.6
20.6
20.6
20.6
20.6
20.6
12.0
20.6
20.6
20.6
20.6
20.6
20.6
20.6
20.6
20.6
20.6
20.6
20.6
20.6
4.4
20.6
20.6
20.6
20.6
20.6
20.6
17.0
20.6
20.6
20.0
15.0
15.0
15.0
13.0
13.0
15.0
13.0
15.0
13.0
14.0
15.0
15.0
13.0
13.0
14.0
15.0
14.0
14.0
8.3
14.0
13.0
15.0
14.0
14.0
14.0
14.0
15.0
14.0
14.0
13.0
8.3
14.0
8.3
13.0
13.0
14.0
3.5
13.0
14.0
11.0
11.0
8.3
8.3
8.3
15.0
15.0
15.0
15.0
15.0
15.0
15.0
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
8.3
14.0
3.5
12.0
12.0
6.0
12.0
12.0
14.0
13.0
12.0
13.0
13.0
7.0
11.5
6.0
13.0
13.0
15.0
13.0
19.0
12.0
12.0
12.0
12.0
12.0
12.0
12.0
12.0
14.0
18.0
15.0
15.0
13.0
13.0
15.0
20.0
8.0
15.0
15.0
15.0
6.0
15.0
6.0
4.5
4.5
4.5
4.5
4.5
6.0
6.0
13.0
6.0
5.0
5.0
5.0
8.3
8.3
8.3
6.0
8.3
8.3
8.3
8.3
8.3
8.3
6.0
6.0
5.0
4.5
5.5
6.0
8.3
10.0
11.0
12.5
13.0
15.0
11.0
10.0
9.0
11.0
12.0
6.0
5.0
7.5
7.5
12.0
14.0
15.0
13.0
8.3
13.0
11.0
11.0
11.0
11.0
11.0
8.3
8.3
10.0
10.0
8.0
9.0
10.0
11.0
11.0
10.0
10.0
10.0
10.0
10.0
12.0
12.0
12.0
8.0
12.0
4.0
10.0
14.0
14.0
8.5
4.5
12.5
12.5
12.5
12.5
12.5
12.5
12.5
12.5
6.7
12.5
12.5
12.5
12.5
4.0
6.0
8.0
5.0
7.0
6.0
6.0
6.0
4.0
4.0
5.9
6.0
13.0
4.0
4.0
4.0
4.0
4.0
4.0
8.0
8.0
9.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
8.0
